name, version, nodes, throughput, goodput, mean, sd, rec, sent, batch_size, msg_size
batch_sizes_2_241_400_4_300, x, 4, 400, 328.812894, 1.216696, 0.555466, 4000, 4000, 300, 1
batch_sizes_2_242_10_4_1, x, 4, 10, 6.394424, 3.209230, 1.653624, 100, 100, 1, 1
batch_sizes_2_243_400_4_100, x, 4, 400, 164.484813, 5.039059, 4.287777, 3966, 4000, 100, 1
batch_sizes_2_244_200_4_1, x, 4, 200, 6.115094, 11.109749, 6.710728, 149, 2000, 1, 1
batch_sizes_2_245_50_4_1, x, 4, 50, 5.996246, 10.338403, 6.024702, 145, 500, 1, 1
batch_sizes_2_246_800_4_600, x, 4, 800, 266.859985, 5.697849, 4.754650, 6163, 8000, 600, 1
batch_sizes_2_247_1000_4_100, x, 4, 1000, 161.866488, 7.658802, 5.880940, 3800, 10000, 100, 1
batch_sizes_2_248_800_4_300, x, 4, 800, 258.847038, 5.915403, 4.837767, 6008, 8000, 300, 1
batch_sizes_2_249_1500_4_600, x, 4, 1500, 230.731492, 7.885738, 6.057459, 5533, 15000, 600, 1
batch_sizes_2_250_600_4_600, x, 4, 600, 290.184454, 3.604884, 3.075631, 6000, 6000, 600, 1
batch_sizes_2_251_800_4_300, x, 4, 800, 254.265247, 6.252217, 4.838856, 6028, 8000, 300, 1
